ID_encrypt,EnglishUse,Listening,Composition,Total,TestCalcLevel,Quarter
0x018BB3B0F39347D94220B764B8C00808BFB25F02BF0C0EC830A66B2A867FBFA3D4940C101384C37BC8527044F6340801C6A702B736B7257DDCDD860153B0C2ABEC,50,49,12,111,103,2017SummerAB
0x012A5B6C5670E6F3370BA794E46E5525015A5A9801F76A34560811C720BDA38A2F1B40CA3B3A42113D2DA6BFF3DB2E9420976892593E303C6147035A916D6BAA0D,73,75,10,158,104,2017SummerAB
0x01CFF57C5C1A13B606D39AEA42A0DE60C08C97D679392508EBF329A45BE4912521DB5E03E8B612FBFF13E7AB878AD4D0E0093957ADB0F43A3836EB848571DF0021,61,70,18,149,104,2017SummerAB
0x01D408B384A6E97734397E6B72A0CC7733BE82A4EF7122B9984CE4AC4661E2FC1F8D4022B048543FB7924A0AA9AEF046ADD60A296DAE440B51FABE9E1BE4A83BAC,96,0,30,126,103,2017SummerAB
0x010EFCDE2C1936A9A57A92CB602D05420D6309F6C1EB1AAF6222889B36E19B5F41CEB66D38FBA19864C40ECC6523F9182F4EA3E8F50F36955BFC008F59EA9112FA,57,77,23,157,104,2017SummerAB
0x016F5229FC964EC8E11E329F2FDF59C37BDC6D95947606F8286DBD8C93A3B16F09BFBC5737A18A5C16E6C78A3AA5DE413740D2DC1B383A2AEFDF8BA124D26BFC15,67,81,23,171,104,2017SummerAB
0x019DB43999FEE91B0919DAA9D0986BE43A0FA9E79E7F81DFC571DD2E42CA24F56FE7A9259F1089CDBA3326999BE9A63603454F55CA4FED81F9AAC6F5676D02F04D,58,70,46,174,104,2017SummerAB
0x0188426C3487F56A45A0F4C42B09991880274EE061AEE606DBC4AF2A428EEFDEB91708AED152370384FC5F5ACC6C293F473240AF760F5DE4E47E9B1923361FCDE6,93,55,30,178,104,2017SummerAB
0x0172DA8BE7E77C07B0ADE7AFA065C3ABB6BDA4C3025A8C306EEE9606615410E84E6FAEDECBD01F80639153AB5F22EC168721C1416E84AAE0BB2FE6FF141331599E,53,56,50,159,104,2017SummerAB
0x0112F09F5BC1C0738BB52304BE5D01FC272E390A45B2B696FFC98051E37DF7340F4B302ABD243974E123DB163AEC9C372D5ECA40C20B02ACB85C1D83206E2534CD,95,47,34,176,104,2017SummerAB
0x012F38CAC3E75303B734B3D887DBE7F28B73C0330420729E46745F73BBC67D2E9F1926A1AF9F5F84D6D0125718170AB9F0D68E5BBDA5E45CF64CCE440FA8698C3A,68,53,25,146,104,2017SummerAB
0x01557D3A0451AA6D1B1C81AC9564BE4BF3E739AC216C66BDC2A62B207788FBDAC664ADB4A4E0A94322B03D4B08BA82C07F67A7E821C362EAA60B14712F0249EE66,54,81,25,160,104,2017SummerAB
0x018D3E0300806BCFE4EFD3F4E1D265C83A09E6E32D184B33FF9A1313CE15CEFE66B31352B7E25691A9B08DC73BFA5730F24EEE9F40451BCE3AE6F2C7F777734538,61,60,31,152,104,2017SummerAB
0x013A4116B7C005625E44CC0180505D657EBEEA2D304F7A564087557805874453B943355668221C077C330E7B4D736FE11873B9B9DF16F22E12DEDDB6F927C69F9C,90,45,25,160,104,2017SummerAB
0x015E11904A8EA37B2E99B10F597A0D75F7FBD54B212B312FF7E918A47E8FA6981844ECF279F237650D123E1BE8139C6875963DD714B3D235D5DF86B2226E1ED15A,71,71,28,170,104,2017SummerAB
0x018CD831C9DD09C485FB45A88F43CFA218EC0A4DC5F61E7626EB3B40DDD1911E2A5FFD7C0D61FFF870095A7431EEE562EC2C66C29E65542E93A501FE29C4C1877E,53,70,31,154,104,2017SummerAB
0x01B1547073B1424BB44F147333B9E59FE23A691793F2F4C468F71E832FA4DA03FCB07B95587D9AA4B1196DC2FDE484410093BA6C3BF2A1185E9BCB4F1F8C22AD88,72,67,35,174,104,2017SummerAB
0x0172BA6363BFC2FFAE2F910C8D7A71F53FCCA8CDF57C16FE3288D3E70FF3F8E3F73EB4854E76DAB1322B048B70E330EAFDC731465A16D3A8C094FBAB3CEF4AABA4,72,69,40,181,104,2017SummerAB
0x01E00CF074F31137107302980A1166DD4B953E06C84E27632932791C9D73110DF4604BB6D3999430DD876EEA8CB7B124986FAB553AFA8D1099ED3F133A4C1E1828,93,85,18,196,105,2017SummerAB
0x016F06D33007056533B99AB7CC33983FF75E4E6F25CEE8979E7B996DA7CB24B24D6F92D2E4A79E63D2BCC2D6742B1B16E4729A2CCE6D3676AF48EA08CF0446BD12,75,68,41,184,105,2017SummerAB
0x0113A7F9C48771D1BFA16C25DC9AAA9B51880A96A48DC0F2BE588987C45F4E603B6320008F50A63025FDD5B302200D0EF90111F4182EE65DB463B9D1887598C6AC,72,90,31,193,105,2017SummerAB
0x01E39D1951693E1AE0742A78FFBA6CB9F84B835895DDD409C2B09C126448DA20D7AD67D18F972E0509FCBC8E4E4F2EF6BAB0BBA07EF6371EB60890B8F9E07DFBDC,76,86,33,195,105,2017SummerAB
0x01DD004F43D917516CD811D7D40BF8B6537F9294C5F58B8B2F538F38CE87A1F11BD4DB4E9DE09E2770515DCDC010CF2671E3FB6E00507639E11A6147E1E7481D17,87,82,41,210,106,2017SummerAB
0x01BD126CB2C608DC20A87B0047FFF21DFBA1545189D1A85C16C39CC36F5A789E82B8213F41103DDEC92ACAF398F75686A506F819328F6B3322DBEB225D170070BE,85,76,39,200,106,2017SummerAB
0x01773C8E981DCAC2187D0BD7DF73E86FAFCECE91B0B5D82B3854E42D2D40F3B32F7A925DE47A22A57DD527BB0C7841DE85260C738ABDB20F0E9F4D08A076E0BB75,68,86,51,205,106,2017SummerAB
0x019E93A13FC0E277F0CC6E0C9240B2C855C78465160DD9663C64B1EC65F2C1B921C94CD02E2B765A99A0DECA98602C1BC9C5EC715C158E5198EDA3BFF4E8D07C35,84,87,35,206,106,2017SummerAB
0x01219D0E7F43B8815CA7CCC10E46A0A33D81CB6F17D37AAA0230D507DD1B34F69D9F45A85AD96841F412264A09680AEC337F93EEE68E632B03EFF40824E5D35757,87,88,37,212,106,2017SummerAB
0x01A9302B51E58C8BCAEF2122FA0D94AD9288418054959A2615EEC73041D81AB8107FBC20FA0C6CAEB6830D73DBA131565E27B9573B390B816EAABEEF59E7BFEECD,104,76,33,213,106,2017SummerAB
0x01209FEC6BF023A93AF204C3E7FB0621B17DF91B5A69EB4A2166A6C4F7EB38A1EF09F3F48F1B622B7377FAF31FC62F2526652D5D018D5462C9B83DBDA6094CE1B4,93,97,28,218,107,2017SummerAB
0x01E4DBCD022A3ECF317C81CF4224A3181A160CE3C56B36539DED6F262DF341714D87755EB0F221983972BB5959F02BF1BBAD3F5779EBB7CBAF1817D9A2DB4D6220,98,81,42,221,107,2017SummerAB
0x012576BA3A05C873CE1AE959B1384DF3160DEFB8FFED99B99947B93B038C05EAC9CA45C79DB71F5EB9AC2912A0908F6A55C7A606598F7FF5ACF42FDD438D06BD1C,93,83,47,223,107,2017SummerAB
0x01472B503300696E4AA44313B2811175734A198BEE25AF4B03D0F24A09525B1E301AB9622ED9635DB4289ED357B464D974A1D9F3280B1C9AFF56C23CBF42DEEA4F,88,92,49,229,107,2017SummerAB
0x01D9E73271BF694697CD03824FC3F22260000FCA16D2983E640491C2D36DCB8F1AB89650FF8B6DC7006522E8FBA5D6264DCC0A699B180C3C34339C806DA677FFE4,98,106,31,235,108,2017SummerAB
0x01698A1B21B0AE8C2CAAE260E8053402BB388B7B47D3C15F9AC6B9AB736B449F24B498F6E42D93BC8E78D998FC3AC8FB3C6C7A0B9D47DB20EBA7702505B8AC3C0D,102,92,42,236,108,2017SummerAB
0x019B515137B23EFB57CCCD37441CF0D37B2D0A5E516E3910363754D45D2F2FCE4C7F0263B04BB7ECC8E65894B6FF5E63E1ACA19BF7D764718EDE45BD09DBDFAF06,102,119,40,261,108,2017SummerAB
0x01E4A6AEF4E935C03EEDC817359D07DECA7F50839D607B29629838EA30C7236BB0821E783BE5BA7AE09D1E89CC74907E61543B7CC8BBAA7D611162975431648AB8,0,0,0,0,100,2017SummerAB
0x010AED2712D24898082113111CB01AE9236A8E5943B12AA90474CA84D895D1E3CC849DCB4047C8ACC9A77444A6BE7614B7015FCF5E9196BF84012E246851A5443C,0,0,0,0,100,2017SummerAB
0x0134466B6982C98BE2269FB592D7C5215890092F141177A25F0928B28B45446434B00A37833B26EAC7C0BD578FE46CDCDD3B369A844F3F509C897786DD869073AE,0,0,0,0,100,2017SummerAB
0x016BDCFCC756B5E3306B6ACAE9AE485861FAE630B2B5110A95DAE31A16D790CA9004039C54076519DBE2B48E0025A1783E01758434FC12B010A907B03FF1E996E6,0,0,0,0,100,2017SummerAB
0x0114C88C379056DDC7736132320E1F8B319B724A2342D7F24223EAF645242410F7CB9303CFF43A339A8D7AF54D3BED1E0F22E5CC6FFA13DCF3718FA0F20A590AEE,49,40,25,114,103,2017SummerAB
0x013B0822C623CE1D611737A845E9593337F7261ECC5A083CC15FE843F69C8AD79CBC727BF6A0695044136176953870C0538A957D79F9FF2F7B57408B6FF6FE9AE0,0,0,0,0,100,2017SummerAB
0x0185ABB79E2BB7B9FB684CB1B32D8AAC7B73CFD46D04F2095B8875569AB340C564F406711C0B2F96E9F287B5A1A92FD44F548D64F819F86B2F67AF383EFBA44EEB,0,0,0,0,100,2017SummerAB
0x016FBA3760A4265ABB0CB4B73F9AD85B951DA3077C89E7038B268001C04A6961B42F5EC68D29D842102B767A635D3388ACBB1361744A2812F3227BF20CAA648513,0,0,0,0,100,2017SummerAB
0x014DE5ED033D1B7B1BAF6A32F0425EB613FD45C2259E30188C286F955C9AB7F25B63E1BC1A5A8B36CE16ACAC82476330971EB1E358C536167B24360823A06FEB5D,0,0,0,0,100,2017SummerAB
0x017951BA34C2D7786BD29F656EC0B9282EF471A794911511406A2CA7778CF498CB187F46822EC36533612E44599B25B82618BE06D5D5B88FC3DC94BEADF656B674,0,0,0,0,100,2017SummerAB
0x0104486D9FF94CF6706F0ACD8EEF7A955EF3130BD66266B11B50CCD0B7E33877E15E0E7F16C601D1C71F82363A4F6E4F51895B33839F749730D7640ABA447E7A7A,0.9,4,20,24.9,100,2017SummerAB
0x0190B6B749E4D80708D08B38A294B4D53041D89E9E339B9716E65C0B1AD62AAEC99EDC64411BD294AFBFD9801241F40781A17AE23FBCE047A646BDB37CE92BC185,20,22,1,43,100,2017SummerAB
0x012DAB03CBD78F71D7A0C66609595942A7A80E1EC31B2CE279E38EE1F6FCAB82368CC37F544D472DCB438DA8834CC3F93DC0D5B931B9D59A484DA69451F71485B3,53,9,11,73,101,2017SummerAB
0x01C43B7063975DB80B07DE01E3488B32E54BD90B191C170FBF0F8F93A625A32FA7AE5896C285A8BCFFCF5CF0E4EBFE47D59B0B4C1D3B6E0D3A9BC070DB77A8CF40,14,57,5,76,101,2017SummerAB
0x017A1300077CBBFCD454010EFF0607AED8F806FC5B9F4E80BCD7D1046B5B6E129B1980222DEB9DDEC9D42E44F8FE649BB54297F37C7545BDF43C3122F3AFB7FE4B,24,32,14,70,101,2017SummerAB
0x0115B8C26220A644576846554AD8AB3DA488B9C3E24CCB183A18F7A3971B9E30920095B02F26A5CAA21C47AB4D204A496CAE2975E04A916EE8D40AE807BF26FDAA,29,46,9,84,102,2017SummerAB
0x0119C25C9AB450B60C2F9E6529A3EDB485423C5330A5EF9C7FBC6D2CC146F9AEF8F2E84B0F429A070737F11F3977401469C60CC6A2227E96CC1E8B8A7CB07BB2E1,42,31,12,85,102,2017SummerAB
0x0104702BE5BD9BFA3DF55E6523CB86EFD79412635573B7E225483F526A747C0F1DA80C511B79FDF931C80AB21C20D2BB6D3CE525E7F4F4D98EAB6BA729F2B06F21,44,40,15,99,102,2017SummerAB
0x01C28B496A5F3A284B8BB6F081F9A066998A0E6E83C4D5ACE28CB9D5A8FACA6E71977B9F8BE980C0073845DC46A4C49D6D1670608DB355C5822C40BA9546D3C18D,58,41,9,108,103,2017SummerAB
0x01F73E877D22D4B6B69D69DDE160A961638FA5A007CCF8FB97DBDAD1039C30113AF581D059E4062ED512E61D910568BC46BB166F0B8E9D4C370FA12CAB9F4BDA2D,49,48,31,128,103,2017SummerAB
0x015FE74597F36662FACAC400CA0C57B4EB53E835FAD83C5388D88828F16CEB222DDF5AD3B732F705A66FF52BE77805D2C8C4E81717780D6BC077C1BE4938C7A2DF,62,41,30,133,103,2017SummerAB
0x01AF8892879F3BA3A1CA4011CB930D963C9D5B5E058C0F0E997E4860E5834DB7164F1F8B7BD56EFFF9313D190A512F624A524EBF658FCCE2379198886819FB5887,46,52,22,120,103,2017SummerAB
0x01CE0072DA7099FD77BC2383E57BE38645CB2355902191D4F88D37A8C6515FDBE31597996988AA0287B8E47ED4D8A0B64D3FF2786E9EF46A835BCA3A90D113A6E8,67,80,15,162,104,2017SummerAB
0x0187553C51B468211D19204C05FE70C9455825A655F1334002888CE3D0A36FA2B6C7A9A3BDAA4BD3D644460AA1D2D4403AEB30BED0AFB88EE0BF70A0E7E9EE8AE8,75,76,7,158,104,2017SummerAB
0x0150BA250593EC81070C86F12B0B1FAEE3AB8851779F793F2BF35B85FE6B0F96A5DC13CADF90F2C57B0DC5F2205219AE8C0001DCB31E4F37BE874A7AF2D835328F,42,44,22,108,103,2017SummerAB
0x0177296CA3F84D9C18ED310B619ABFB87C2D2F6A1B45205249FB9B0424D5C9DB428E9D6AF0E5789E843E0CAE766AB17143F7A697C89EC81DA3B3481BCBDCC5C241,66,52,20,138,103,2017SummerAB
0x011049776F91695AAC5A2AF675EA1FA2171BE97FFFDE8212BE1CCCDBA6DB4CC623F09818FF611E97BDA8EB87FBAC4EFCA09FDB80D7B732E1C9AB3BEDC8ABD01A8D,44,83,12,139,103,2017SummerAB
0x01C8F4B791DC869C5B2A95E26A3AEBE73BB731A3ED7F93F3D10278FD87B3D9C2FBFC3F4E70C2CD8069F68FE19F0FE7A92AB2149E7CCD759DCEF4646BC0D0D0F40C,81,79,12,172,104,2017SummerAB
0x01F0230DCB253453ED288A3486BE9F9462F5922709408C8A91AD0DE5CD265E21188035A3E721C8CB9EDD8E981BF9136B151DBB159F770BF90CBA22A1270413882F,51,75,30,156,104,2017SummerAB
0x017F2F1DCB832A79F74F1D35F07B1403AE4EBD8A7BA68A77EB947360C187F3E474431286D84CB7ED77B54015C813FE4BD8BF028EFE2499F9DCD4B4B963D92508F7,82,68,21,171,104,2017SummerAB
0x01EEA3B8395B1151F566CFA590660F4482A44E1A5A696510A60C0ADB4788E3DDD8178FF7A83EF961A4564BEE38695DE096B87644E26EBB56A790D7EC8081759CB3,68,69,40,177,104,2017SummerAB
0x013044D9BD15AAA18C7B8F6A932E2D5400A62BBFB7B6E1D4B8BE845184E845243DAE07D4F353DF00C9778B33D0629FED5C85625CFB1688DC4D97B8444E174035FE,58,54,32,144,104,2017SummerAB
0x011323E76A326B13A4F1C806A4E641A71F74DE40F106C9145632A18DA1A0374C9FFB5CD5A0F056F11665F3E026FA4BB520E238DB90EC76BF127ADC0BE50ADA717B,45,67,29,141,104,2017SummerAB
0x01591D0C2787A651024E1E47B3E53198984C2FD9C2EDE77AEFB11DC0B841BED1FED8CDE42C6B1D4BFE8E4A33EAA911B3295D5AAB4B37BEE3307D06278BDF78D76F,56,80,21,157,104,2017SummerAB
0x01B30031AB3A878B4A0B134070F89C37FB91996C2295EAB842493FB2CD94F3D919E718418BCB1327BCBB49A56BE9D15E06BEC2D949590A507089C3D509E4D22BE9,79,51,40,170,104,2017SummerAB
0x013F559EA0A8ACC51E572DDF58197491999072E1FB2720F256BF050A57C5B4914EF27A8AB2EFD58791B889AD909D3D2D69FAF08D2A17BCC3AF05539477CECE7529,94,77,21,192,105,2017SummerAB
0x011A7F786DFBB56AB100EB530AFE883AE438A412E37924DC29EA3B447F408B5BF03DD2ACABFC0BF1C078B4F07D5B944AF48FCC8181534AB7EC881C851EBF8FF20B,88,93,11,192,105,2017SummerAB
0x01798CFC133976C34D9384054ACEF401AD21A9C8C463CADC57E83E01024134B573CBC37C243409FD5FFF88E15BF0B7F8A4F983401DEEAFD5039A870D89A4C5B3D2,53,90,41,184,105,2017SummerAB
0x01B64243A7C85C2A1B805F5057192E67AE3AF7435F9731C029D33254A72BB871A7ABA0BB0BC1501AEBB40EB245342CE792945976391BEE3E4362FAABCDE3C2AF8E,85,68,44,197,105,2017SummerAB
0x01CD81B388C46F0B46258E2395EF8C10C3E74A9EE0A0AC1DD3472F34196FED3E8005F13B4F37D5013054C0DDBE4557255EBE1F4444C77F661993CE43A19BD0A13D,108,78,21,207,106,2017SummerAB
0x01DFE534A1B030797F337F544468E3F509FF0E20AF57CDC3B14CEAA8408131F2550FD64EC478CC1F3D1D90DEFBC3B2EFCD719D8C60C6EBB9A576F87AB2FBA72A16,105,63,31,199,106,2017SummerAB
0x010B79155DD0D0A5A5C1EFCD67043E2118523CCFF8B551189ADF6559BFCEC56B60B774F6526F50F3AB402CA85950FDE5AC4F334FE5EEACE9DD2277051407DD6BB7,88,81,43,212,106,2017SummerAB
0x015ADD7B64E20FE646917D4C762927FD9216E8D8E5A56C862F928AF1E264DD6B1B8F1B1564AA80EC66F6F411D9208A92E5980C93BBAC2B6669C2D3C8446892FC70,98,89,28,215,106,2017SummerAB
0x0183AAAFA716754010192836CD1301A2F9349720E7EDC09535EE6090698368D466BA7DAA4E0E90BBEF9EF276F97EA448E241BFDC253E107A5A98EFE46647E57EE6,97,81,41,219,107,2017SummerAB
0x013C867764649B23BB328DDEBA2C601A310ACA2CAF794F3745E0A9CB36D84B0A3DDE2728E1595946612D2616C781788C504F64652F9DABD367BF304ECC0A1F341B,102,87,43,232,108,2017SummerAB
0x018EC1A4DF521FE86E529353E474AA2194387BF60F0359D04DC5728646F7FB281AF52A6350F7EC10C663429029D5BF38E4BE93EC15FEE02DE46BB55244C54BF714,116,96,25,237,108,2017SummerAB
0x01481A6E3F9524FD7D77E62D1E485BB715403EBBAE0E51E4BF8C1651914A35AE69FA18FBF50C8AD38D1DCFA7F3709021B60D3BE2C9D3C116034D19DA23667C15E2,119,96,34,249,108,2017SummerAB
0x0196479F92D049A8A77253BE538D698BE1EFEE685229D6923F12AC8BE82DC7037B78D4088B9495CAF053E2B0F863358EEFF213C4947C9F2150AE47545CD1FD11F6,115,119,52,286,108,2017SummerAB
0x012F31596D17860205A60C9B89300C3CB9D5BDAD27D2FBBECF19F418C3AB8644BBBDF8CAB504BD12067F15365450B84A42D8B6F834D92BAEB5B2D54632353B3136,0,0,0,0,100,2017SummerAB
0x01CEC39D32F3649E1C3DC74E7EFB540477D77D8817F7C3350DBE91C95111A9D34DB5FBE368BAD71D4EAC1688594D995178108BB16E4209591F3C00C4D18E8E1BE9,0,0,0,0,100,2017SummerAB
0x0156C42AD32D4C785F26CC0F8F8135744C3D6A7A2564C7410CE8775DF77B4E03A1B7BA3CA2F89A37E509D1CE7770C65D4743424F9A4CFA75EECBFF1AE626D5A4ED,0,0,0,0,100,2017SummerAB
0x0170F82D843BACD70834103A2855C624026A92863F23E8AA78E28829EE6AB8968A174FF8A85BA97B0B57A068367FAAEAB29D47221597A35C589E7E307AF7457745,97,68,51,216,106,2017SummerAB
0x01A6AC764DD48AF68412777A0CC2F0A5ABD96C1EEFB3B6C397717674498D8669A68D01DD62BCBA0F5BC5D556E40399798AB8753E507398748C47AE1FAB442167D0,0,0,0,0,100,2017SummerAB
0x014D0D557D4CD16AD22C5D24F6A5446833D284153D14934E2894C83CA40E73445F5622ED8375E2DC528A448E0647E9F3BDAD657E3311D34F6F2E9235B3C6C5F652,0,0,0,0,100,2017SummerAB
0x018DEDAE28AE9E6343D9069F66E28365DB5D692AB0BDA4AACF6F8B88F9C3CF4B289D84379B89DB697B6512DF4092B16FF035D717F2BD08EA0E4D9C372791BFB376,0,0,0,0,100,2017SummerAB
0x01CB11D66557A74C065EBC61F252A7F25210D480D7D0BD413EDF59C16164D675B0ABE216F82ED877A62BA474ABF73F873D3D853213E4DEAC268F2B9AE9A3AF7A03,110,95,50,255,108,2017SummerAB
0x01975525BAE7FBD186E575FA2F62B47C07DF3BBCCA8B68D9EBDB4EA821976F6998BBC6D9381C2C754AB0A0C4A4DD9FD23A766530829F5BE24871F30F9AB4129989,41,1,6,48,100,2017SummerC
0x01F48175F70E17788B7C4529B4061DF8513D80CBEFA20BC8CCD7FADAD36A1BC5EE49AE3056F31581E9EDCB16BD9E70FCA003B284BF871C971629D19E49AF508694,2,0.7,2,4.7,100,2017SummerC
0x013E5B4B2AD082DCD8BB0011EDB435693C76ACB42978BF175E6516C7835D25AC9370E98B9131577FA387AF868F030269245C10ADCC84F925ECD127CCF0ACED0E89,23,18,11,52,100,2017SummerC
0x012CC675D88C58FD0B131CA1A880F3850BDEB740113CCC7BFAFFE1C93B7F17E09D102CDA00AF2F343208F139E1C20DBD108D48956AA37C03CA424547AE8ED4255A,4,28,10,42,100,2017SummerC
0x01D61D6A5AE0BCEC1742116600CBEB6B949EF5F579F8D1863FC71268C9107B2A08BD601AD3C7F5F96B5327416419913BE209B6534F09A264DFFE86D2881B04731F,16,10,12,38,100,2017SummerC
0x01CB11D66557A74C065EBC61F252A7F25210D480D7D0BD413EDF59C16164D675B0ABE216F82ED877A62BA474ABF73F873D3D853213E4DEAC268F2B9AE9A3AF7A03,110,95,50,255,108,2017SummerC
0x0144DFB12F7DB1483AD414E680D84F1DE85707ED34D969704C9B8E3242B25676AE1128C43ED25CBD25BDB1F76F23407B689AA9FEA2557E52807ED7464EF0DA3D91,33,40,3,76,101,2017SummerC
0x014E50F93B491891149F698EFF99979FA6B159D99A24C79DE6C6C71842B61C908577030CB300E51C38AA9154B6E88FA2C1825892B47E102B5A9F9DD5014E4085E9,45,39,17,101,102,2017SummerC
0x01223AE168D3EA6CF9B82A884A4E5A1FD3B8C9B991580D42CBA6C066C8B2E7F2249B4F778F8217301D545F2CE3A8ACD578761C43E6C666B81931CD4A02092D1116,30,31,4,65,101,2017SummerC
0x01403C42B626841056F9F25FCD49BD369DB1BA60376DA7F51EC1B6304A547B0157E75309039DFF5D0D33D372146355A99FA8248719113322483E470456A4582659,40,28,6,74,101,2017SummerC
0x01878DF3A7805C04CFE556A25564B4EF1BA8E6853C3ED2A11230B5F96CFFE58E0D7DE63439DDBC9209A9CA39732F5507C1CDA22C9EDB905669C90530027DD581D6,45,40,20,105,102,2017SummerC
0x0104EB63DC3B900114BFCCC7B764A64A1E5E4990279B5099557B25682AD043C149A2A628C65861040DE641AB3FEED1CF163C0A08E7F12E77ED250DEBBDE8C17297,47,44,12,103,102,2017SummerC
0x01BAAF7BF32A400CE6E61C405A5104219155AB81ABCCCC98FC4532E92188B1983FB4CC5E4EE23317476BA2BE0565860760E04E31431ECD885554B35D7DE8216ECD,42,75,9,126,103,2017SummerC
0x0156DE3BADEA0D52C8458C437AB0E9CB08649F33C4AB1B07D83FD264A0CB9340811C0C9A3EA33D3A243DBB01F6835E0E5BBC5CBC4FF867970D79F293C8AF7A0CA6,43,43,27,113,103,2017SummerC
0x01D4A97D033FB5797D2C6188145526DC2E22F2C424DD3AA70958E55034A91F6990956D62708CDCD442F5A71F677ACC70B588C91D20A78C25115A6BB4E01C580156,48,46,21,115,103,2017SummerC
0x0187E08BB8CE0F1D3252AAECB31F2AE0E4C9FDB8BD523CB061BCF632076DB5CE2485C6D78039CE99A37DD69CD927B938BA4BFCB0BE34754662108D8F7121F38718,55,15,17,87,102,2017SummerC
0x012F7F2B8F2A419A6FC2861BEA96CA1B8CB1170D08168A8DB3D2D99575E630B7AB5E10287FBA4FD427AA0F10BDD8EE5CF86041D67745B8FE68B7BF0BD18D8368B1,38,33,15,86,102,2017SummerC
0x01A6051981BD31600DDBA629E12C02624F3CBC748BD4B1A395973BAEA996F786A1C027B3D06690174C2F79130B82177C1DBCB2B35B814299A31CF56C95BF7C7CA9,46,33,20,99,102,2017SummerC
0x01011B94B484DA0EC7B8796483B364B69F2E7D3A30ED392F07D5B360F510C31CA04CEA24E175DF1274AB256DCC88A1B2EA2E101466E029F96FF4ABF2573290504E,39,44,7,90,102,2017SummerC
0x01AC30C8B11A7F552B7874AAEFDC101BB24BCBC8A920F6FF4D6755E51DCD4B662B15EC7FC28AC0C7977FA9BDDD5288385FAA3E0ED096D3F12D02070B3405AF0F94,72,43,17,132,103,2017SummerC
0x01BD559440E71617CB8A0B47189A51AF286E5E42CCFB336541C9B7C16AF02B4814B6D8C22AA7603170CD85DA4E6801628FFF7A9B50880677D81EE70BA91DAE5C62,57,59,32,148,104,2017SummerC
0x01C18AD8C5697CA81C9C15E9C5BB66709BBC6226B3BF00BDAD48E599600D0DBA8FCCB58A3962EAD2A77EA4FFA90FC292F681C68F7EE9220518EB7DE9ABD7E71091,55,54,15,124,103,2017SummerC
0x01751D2C8D1739519FCAA45C4F29DAB5DB4267EEC78B403D7410284C4E12A8CD9E88994170BC2E1415C04FC24C8F40267591A99423F09A7DCCE6C38D0DE51D6AC7,60,46,14,120,103,2017SummerC
0x012260E2CC56C244A3FFA99CDAA2479F8924E5FF3EBC92BA18EF803CCFBD979A6B990CF18ABD70D9C90865C006DA2C287CA54A54B5C92431C22131F4BCCA033D42,95,53,26,174,104,2017SummerC
0x014F9C16A6173BB4111404535A59D021B9D7A3D8809672C9228F46AB38A6E910778C871AF85FB50647F8A97414C3FF7C8A03698C420B1B8AB8E2AF3BDA835039E7,72,57,9,138,103,2017SummerC
0x015CAC5E78530D9581EA53CB46C61703F46E1EA4FFEED345F50AE058F8559FDE2396697FC82D74817C12D05DE2C919D1582158E95156AC8806C55C0F03FE0DFAC3,68,40,25,133,103,2017SummerC
0x018BA638753747E52872262A24B20D05E15F49AB099534A1BD51CC864A64FCAB3E54FDF812CCF95633D70BF354D718C0DFFA0315A21B4F2FE76A0F91F99C8E37BA,98,60,22,180,104,2017SummerC
0x01B7089B771B260EC2BC3470B0E9E7B144B3E1D1719FDC9F6342CCA3A367D59D5492F6E12D7B6DB62FE2C13C6C0CA51ED16D27FDAE04BDC79CB8E7A97BF7F645F3,61,50,16,127,103,2017SummerC
0x011227709FF83ACAAE03D7025001D5FDB18B3406828CE562A26E73DDEA49FEC520E6E879776F341A1839CBCF7DE3D76175BAEAD58586A6AD4036225FBDE86D1BD2,75,73,30,178,104,2017SummerC
0x0101A09440AE821DCE25A82562D95BC138637FC0AF42369E0E7DCFBA710C9A393DDD20E40FD0FDD0AEDC70002A877895DAC680F35D9A3F9CC3134F351319A7108B,50,62,24,136,103,2017SummerC
0x018D6B97234F1D13CBF4CB383683066A50A783B703445A2E5BBB57528CACCBE0C35ADA5D119A67BF85E871A3D060BD04CB43A99842BB1DA54B0ACD1D8D9F4406C4,62,84,22,168,104,2017SummerC
0x01E9B18A8FF56BC40339A15D4532789C62683DFDAFA19B4D777D76478512211E23515586B3B15109D29014AA309BD46A4359B00CF74FE2C27807E0F8DE852B7B73,54,45,23,122,103,2017SummerC
0x0198B25CA365B382B1AF4022CBFDCADEFCD7F7CC16822A35FD3668F87A0611737C9725D04BA167FF9F1542BA2B95EDF5CA5342334C7D3DBC773B7167B15526ADC0,55,43,19,117,103,2017SummerC
0x01A71B3E7C303B72B9813C8F7331937776D231DB5BC22D66949A3249B04D540A36B4EF8EC961C55D3639E3E6E04F32A20D4B4A75DA02959D53BE59FB7C7D403047,64,48,25,137,103,2017SummerC
0x0179488E2D56F715D681AD2048BF9106D16332326F5F575CAD634579051B8E868E972013DC0EE871FC3B01F70BC1E84C77E658AF9D120D0AC41FED62394A7ACBCF,71,76,29,176,104,2017SummerC
0x0198183D519C2D4ECF08D85E4F05E596218AA355B6438B94078C389B304818F494591DC1CD2F1D5CE4E84388D63DBEAD97BA47292962340C596C4A626D41C8FED2,70,81,25,176,104,2017SummerC
