ID_encrypt,Start_Date,End_Date,Do_you_plan_to_study_in_the_Academic_Program_next_session_,4_Day_Test_Prep,1st_choice_elective_MW,2ndchoice_elective_MW,1st_choice_elective_TTH,2ndchoice_elective_TTH,Quarter
0x017701C70F859BCCCB18154057BBA1F58C986E317B10116C6DB11E72A7AC8DA2BFE7796334E15BF4FE23955F134C9074EB79B4C1986468B17E4455CF07648A92FA,5/26/2016 19:25,6/5/2016 16:43,"YES, I have submitted my application to UNEX 614 and paid for the next Academic Program.",NULL,Public Speaking,Grammar In Use,GRE Preparation,IELTS Preparation,AIEP_Summer_2016_1st_Half_Elective_Preferences_Advanced
0x0158C0AE7B0E7EA77F3A9D7526332764E588AD370D4D566754FADFBDCBA2F1A85CBACC6DB77E47E8FC239AA8124BC18CAC3F53974EFD34E973251CB43AFDFC1F20,5/26/2016 17:20,5/26/2016 17:20,"NO, I do not plan to study in the Academic Program next session.",NULL,NULL,NULL,NULL,NULL,AIEP_Summer_2016_1st_Half_Elective_Preferences_Advanced
0x0140B749F5C2D1D1DA074605AD9384B61F0BEA3D3BAAD21D858BE24615BD46D583F12ADC155DED1384BB78AF941988CA92C95182A940B9212EF1AEAD5A5FBCB0D6,5/26/2016 16:57,5/26/2016 16:57,"NO, I do not plan to study in the Academic Program next session.",NULL,NULL,NULL,NULL,NULL,AIEP_Summer_2016_1st_Half_Elective_Preferences_Advanced
0x016119FCBA7577CC62EC172C6CC02CBD328A753494BC8AF17557CF470802EF3A8BA45A43853E41BCF3265D28A6AB5BF50FC8E9C23235F22598D0C76E1BB718E40C,5/26/2016 12:04,5/26/2016 12:04,"NO, I do not plan to study in the Academic Program next session.",NULL,NULL,NULL,NULL,NULL,AIEP_Summer_2016_1st_Half_Elective_Preferences_Advanced
0x01E5358B57327BD14A65BF9F5A1142EEC6FDC68F9BA6D6BAEF7D7C5C4644D36AA0056E1591AEAF752278A908EAC1EE80E1354994F4A2A44D6FB5A1730413613CFC,5/26/2016 11:50,5/26/2016 11:50,"NO, I do not plan to study in the Academic Program next session.",NULL,NULL,NULL,NULL,NULL,AIEP_Summer_2016_1st_Half_Elective_Preferences_Advanced
0x0170264361D403930260536CFF3BB7390978AC4E7380D701240B883CB900A1748D1112BD207075B7D2105D8CEF2CDF1067B608C7C55BAFFB8F27AB4B5A612BAFE8,5/26/2016 11:42,5/26/2016 11:42,"NO, I do not plan to study in the Academic Program next session.",NULL,NULL,NULL,NULL,NULL,AIEP_Summer_2016_1st_Half_Elective_Preferences_Advanced
0x01603B346595CB9B5B0921D69EE01762B78C6D676E759BD2F8621DA9055EDE63FA82576F5164B6FC7024E7CD69EE0E41379B026BCBE8AB3C89E5490D2BFE9BF5D8,5/26/2016 9:00,5/26/2016 9:00,"NO, I do not plan to study in the Academic Program next session.",NULL,NULL,NULL,NULL,NULL,AIEP_Summer_2016_1st_Half_Elective_Preferences_Advanced
0x0150FD9671695739F81761C12343471005FB6B415D66536011C17C62175FF9ACD03C6A12B131BEE4816C978D870E3E61BDB2C7A0A43E9EC726E654E95B12E8F320,5/25/2016 23:22,5/25/2016 23:22,"NO, I do not plan to study in the Academic Program next session.",NULL,NULL,NULL,NULL,NULL,AIEP_Summer_2016_1st_Half_Elective_Preferences_Advanced
0x011377404A508C3A72455FA467E6AEB1F25E8403DCB936DA955B829CD54C9A1D53CD2DA00495C2363373CDA5811C83F5620A63F35514F2A3D2130D493F4CEC2520,5/25/2016 20:47,5/25/2016 20:54,"YES, I have submitted my application to UNEX 614 and paid for the next Academic Program.",NULL,Grammar In Use,English Through Movies,American Pronunciation,Current Events,AIEP_Summer_2016_1st_Half_Elective_Preferences_Advanced
0x01C04C19838628116C037950033D2EA8714713DA2DE2805B9EA69BAA042A0722FE2714626FDBC4D8B99EA21900A8AE753137B5BF57D7637F4361D86AC0214CE11F,5/25/2016 20:27,5/25/2016 20:27,"YES, I have submitted my application to UNEX 614 and paid for the next Academic Program.",NULL,NULL,NULL,NULL,NULL,AIEP_Summer_2016_1st_Half_Elective_Preferences_Advanced
0x0135D88597FBE76B49CA7B02F5C7684AE986DF52922F6C11B9DCAC2737A1EC681C7A94A58A993BE84042065710E3E1D76225A48F4E39F29442806FFB9D8F75E5D8,5/25/2016 19:22,5/25/2016 19:23,"NO, I do not plan to study in the Academic Program next session.",NULL,NULL,NULL,NULL,NULL,AIEP_Summer_2016_1st_Half_Elective_Preferences_Advanced
0x0108455AC93E1591FD7A0399B0EEF51EBB1F98D56E04562DDF2168F3919F6F22A7246A554E0D9D161B51A2A7D6BAC907BE7EFDF39BB67401D04A228A667060AF55,5/25/2016 18:49,5/25/2016 18:53,"YES, I have submitted my application to UNEX 614 and paid for the next Academic Program.",NULL,Business English,English Through Movies,TOEFL Preparation,Word Play (Academic Vocabulary Development),AIEP_Summer_2016_1st_Half_Elective_Preferences_Advanced
0x017871ABFE5FFA88A44E33234BE8C9D1CD0CA768D675DAE786AF9B8AB6506FBF7199AC340D024CD974E1B94E6FE634DDEC5C2B12F823897669ABD5C4AFF2A9A4F8,5/25/2016 17:55,5/25/2016 17:55,"NO, I do not plan to study in the Academic Program next session.",NULL,NULL,NULL,NULL,NULL,AIEP_Summer_2016_1st_Half_Elective_Preferences_Advanced
0x011AC174121EC1A0503E2E5CDCF25313D82BB86282B1069FC55C98B4E7DDA0D2A1A934368EBAD0603E1E64422EB33F88EDF865E1D08B266C13557EC9DA992D74FC,5/25/2016 17:34,5/25/2016 17:34,"NO, I do not plan to study in the Academic Program next session.",NULL,NULL,NULL,NULL,NULL,AIEP_Summer_2016_1st_Half_Elective_Preferences_Advanced
0x016F06D33007056533B99AB7CC33983FF75E4E6F25CEE8979E7B996DA7CB24B24D6F92D2E4A79E63D2BCC2D6742B1B16E4729A2CCE6D3676AF48EA08CF0446BD12,7/27/2017 17:39,7/28/2017 20:32,Igiman,"I want 4-dayIELTS Test Preparation(Monday, Tuesday, Wednesday, Thursday)",College Workshop (Level 105+ ONLY),College Workshop (Level 105+ ONLY),NULL,NULL,AIEP_Summer_2017_2nd_Half_Elective_Preferences_Advanced
0x0172BA6363BFC2FFAE2F910C8D7A71F53FCCA8CDF57C16FE3288D3E70FF3F8E3F73EB4854E76DAB1322B048B70E330EAFDC731465A16D3A8C094FBAB3CEF4AABA4,7/27/2017 16:48,7/30/2017 14:26,Lee,"I want 4-day TOEFL Test Preparation (Monday, Tuesday, Wednesday, Thursday)",NULL,NULL,NULL,NULL,AIEP_Summer_2017_2nd_Half_Elective_Preferences_Advanced
0x019E93A13FC0E277F0CC6E0C9240B2C855C78465160DD9663C64B1EC65F2C1B921C94CD02E2B765A99A0DECA98602C1BC9C5EC715C158E5198EDA3BFF4E8D07C35,7/27/2017 15:03,7/29/2017 20:34,Shibusawa,I DO NOT want 4-day Test Preparation. I want one Monday/Wednesday elective and one Tuesday/Thursday elective.,Business English,English Through Movies,Current Events,American Idioms and Slang,AIEP_Summer_2017_2nd_Half_Elective_Preferences_Advanced
0x0113A7F9C48771D1BFA16C25DC9AAA9B51880A96A48DC0F2BE588987C45F4E603B6320008F50A63025FDD5B302200D0EF90111F4182EE65DB463B9D1887598C6AC,7/27/2017 13:52,7/27/2017 13:57,Chang,I DO NOT want 4-day Test Preparation. I want one Monday/Wednesday elective and one Tuesday/Thursday elective.,Business English,English Through Movies,104 TOEFL Preparation,104 TOEFL Preparation,AIEP_Summer_2017_2nd_Half_Elective_Preferences_Advanced
0x01E39D1951693E1AE0742A78FFBA6CB9F84B835895DDD409C2B09C126448DA20D7AD67D18F972E0509FCBC8E4E4F2EF6BAB0BBA07EF6371EB60890B8F9E07DFBDC,7/27/2017 13:43,7/27/2017 13:58,Yout,I DO NOT want 4-day Test Preparation. I want one Monday/Wednesday elective and one Tuesday/Thursday elective.,Business English,English Through Movies,104 TOEFL Preparation,Current Events,AIEP_Summer_2017_2nd_Half_Elective_Preferences_Advanced
0x0156D3189C5E806DD7E70E23BB6A4D18004D86FE8CDC54FC255CF06E0D8D2DB917B96866A6E26EE92F27AF46F1DA60162014113372FDCFA5F7339619E251E801B9,7/27/2017 12:45,7/27/2017 12:46,Kuat,"I want 4-day TOEFL Test Preparation (Monday, Tuesday, Wednesday, Thursday)",NULL,NULL,NULL,NULL,AIEP_Summer_2017_2nd_Half_Elective_Preferences_Advanced
0x018CD831C9DD09C485FB45A88F43CFA218EC0A4DC5F61E7626EB3B40DDD1911E2A5FFD7C0D61FFF870095A7431EEE562EC2C66C29E65542E93A501FE29C4C1877E,7/27/2017 11:59,7/28/2017 10:40,Dulatbekov,"I want 4-dayIELTS Test Preparation(Monday, Tuesday, Wednesday, Thursday)",NULL,NULL,NULL,NULL,AIEP_Summer_2017_2nd_Half_Elective_Preferences_Advanced
0x0190B473062E0893D255E180D28C7B14E099CCE04970D373744BC9225619869F71A7DB69BB9692C301180604EA97CDF67E088F2A32B6D775D27F5486AF7C98859D,7/27/2017 0:52,7/27/2017 0:54,miyatake,"I want 4-day TOEFL Test Preparation (Monday, Tuesday, Wednesday, Thursday)",NULL,NULL,NULL,NULL,AIEP_Summer_2017_2nd_Half_Elective_Preferences_Advanced
0x01B8921443017BC279B605ED1413D9C50335E7C73D8AEEC9E671F80CB2B3FD9D6CE81914F4C69040A25E48EDBBF37FE785E18EB68EAD70E3E6E6E6EFC0D8F1659F,7/26/2017 23:15,7/26/2017 23:18,Ham,I DO NOT want 4-day Test Preparation. I want one Monday/Wednesday elective and one Tuesday/Thursday elective.,Business English,English Through Movies,American Idioms and Slang,Current Events,AIEP_Summer_2017_2nd_Half_Elective_Preferences_Advanced
0x017CA4839926CA5FB462A7D27B8561685A7A43B9B786BCD92941A489FB4C22E0C2FE393F6BD82BFA02D44ABCBB39976AEEAF29EA65BFA58F51AAC77CE38BBB5886,7/26/2017 21:06,7/26/2017 21:06,"Almusaeed ","I want 4-dayIELTS Test Preparation(Monday, Tuesday, Wednesday, Thursday)",NULL,NULL,NULL,NULL,AIEP_Summer_2017_2nd_Half_Elective_Preferences_Advanced
0x01A9302B51E58C8BCAEF2122FA0D94AD9288418054959A2615EEC73041D81AB8107FBC20FA0C6CAEB6830D73DBA131565E27B9573B390B816EAABEEF59E7BFEECD,7/26/2017 17:45,7/26/2017 18:05,cha,I DO NOT want 4-day Test Preparation. I want one Monday/Wednesday elective and one Tuesday/Thursday elective.,Public Speaking,Business English,Word Play (Academic Vocabulary Development),American Pronunciation,AIEP_Summer_2017_2nd_Half_Elective_Preferences_Advanced
0x01472B503300696E4AA44313B2811175734A198BEE25AF4B03D0F24A09525B1E301AB9622ED9635DB4289ED357B464D974A1D9F3280B1C9AFF56C23CBF42DEEA4F,7/26/2017 16:04,7/30/2017 10:50,Cavalieri,"I want 4-day TOEFL Test Preparation (Monday, Tuesday, Wednesday, Thursday)",NULL,NULL,NULL,NULL,AIEP_Summer_2017_2nd_Half_Elective_Preferences_Advanced
0x019D0AFC58C924D603B9F595319CDDF63FDFA747CF8C85CB3AA3735369636368CBD2FEBA826C09C0CF6CBBA9F621AFCF8A07431E20C7E1D49B78F6ADF20F8D2D3F,7/26/2017 15:33,7/26/2017 15:36,"Kong ",I DO NOT want 4-day Test Preparation. I want one Monday/Wednesday elective and one Tuesday/Thursday elective.,Business English,English Through Movies,Current Events,Word Play (Academic Vocabulary Development),AIEP_Summer_2017_2nd_Half_Elective_Preferences_Advanced
0x01119F9CCE447E1602391AA272802F5BE0B838B7E5862BAD60BF0B77913C4D73B0C9A70470B3CFF589AD4F68D24C836C215E518130B7F27EA0410AFB00AA2EB44B,7/26/2017 15:28,7/26/2017 15:30,Natto,I DO NOT want 4-day Test Preparation. I want one Monday/Wednesday elective and one Tuesday/Thursday elective.,Public Speaking,English Through Movies,Current Events,Word Play (Academic Vocabulary Development),AIEP_Summer_2017_2nd_Half_Elective_Preferences_Advanced
0x01B1547073B1424BB44F147333B9E59FE23A691793F2F4C468F71E832FA4DA03FCB07B95587D9AA4B1196DC2FDE484410093BA6C3BF2A1185E9BCB4F1F8C22AD88,7/26/2017 15:20,7/28/2017 1:21,Yskak,"I want 4-dayIELTS Test Preparation(Monday, Tuesday, Wednesday, Thursday)",NULL,NULL,NULL,NULL,AIEP_Summer_2017_2nd_Half_Elective_Preferences_Advanced
0x016211AAECA81925F654872BFC2D9A750F138605A5ABE27C877C31D6BBDE01FA48BA10418FBD0072099BFF20D8B02439E821B2163C187BCADC305EBDE30CB86260,7/26/2017 14:05,7/26/2017 14:06,alharbi,"I want 4-dayIELTS Test Preparation(Monday, Tuesday, Wednesday, Thursday)",NULL,NULL,NULL,NULL,AIEP_Summer_2017_2nd_Half_Elective_Preferences_Advanced
0x01DABEAFDEA8E4C319747632E88295AC2A910DAC18D3F3EAB0D11F1BA70B780C082FDAD1090EB104ADA3E68D8CF902FE75771A6DD3C92BFACA915BC69637A2C19E,1/28/2016 19:47,1/28/2016 19:49,ADV,NULL,Public Speaking,Active Listening and Speaking,American Pronunciation,Word Play (Academic Vocabulary Development),AIEP_Winter_2016_2nd_Half_Elective_Preferences_Advanced
0x017860B89B3BD9F9ACFC0504E5BDD7679D1605575809FB31BA75A2B06E5786693DDBB67A885DFB552659FAEC8A38C55A7B527AE0A57FE8BFB23193705D92A4F6DF,1/28/2016 19:12,1/28/2016 19:15,ADV,NULL,English Through Movies,Public Speaking,American Idioms and Slang,Current Events,AIEP_Winter_2016_2nd_Half_Elective_Preferences_Advanced
0x0147C8DEF08BA1188A89348702D2538119233BCF6BB5231D1953D8C819FA905F9B2717FE61416E9665325273B2756245D1DA2F439A41E7ECB6BD8DB3C7C8780655,1/28/2016 19:12,1/28/2016 19:13,ADV,NULL,Active Listening and Speaking,English Through Movies,American Pronunciation,American Idioms and Slang,AIEP_Winter_2016_2nd_Half_Elective_Preferences_Advanced
0x0142FD624F6D43BC9F921731650FF20D9DA3E08B361C91F1B9F92B3A32BF839C3F6A8D721A296FDFE2C45683F35123DE2DD0F4E47DD37D8E8140B19752CDD8464F,1/28/2016 17:38,1/28/2016 17:42,ADV,NULL,Active Listening and Speaking,English Through Movies,American Pronunciation,Community Service,AIEP_Winter_2016_2nd_Half_Elective_Preferences_Advanced
0x0101F53464DFBDA4C2DD4E6D3048B4363AFC3A81625895EFDB9A961571F7FC698C444E1DDE631BA061682A541C58F98AADCB9151A475477BFB759BA97DDA0B067D,1/28/2016 16:50,1/28/2016 16:53,ADV,NULL,English Through Movies,Public Speaking,American Idioms and Slang,Community Service,AIEP_Winter_2016_2nd_Half_Elective_Preferences_Advanced
0x01C45BE308210DD279DA34425109DD05D6105A060571DAD43A805DA9D283270F0E70ADDE5A7C58D5743457A777E0D5C81655F12D1896D3CFF71BAE88093A620E95,1/28/2016 16:50,1/28/2016 16:53,ADV,NULL,Business English,Active Listening and Speaking,TOEFL Preparation,GRE Preparation,AIEP_Winter_2016_2nd_Half_Elective_Preferences_Advanced
0x010F7C04AD3AB5D3E354A623578BF105034D1EE48B54225368CAE18E963D84F4B668F9C6B2ADDCA2C7D898450BA0974F97C9E2A6A3BB457D44D48B00868AD8CEB4,1/28/2016 16:26,1/28/2016 16:33,ADV,NULL,Active Listening and Speaking,Grammar In Use,IELTS Preparation,American Idioms and Slang,AIEP_Winter_2016_2nd_Half_Elective_Preferences_Advanced
0x0127C6EB8702E52C71AB0EABB682FD82E24B1ABEFB783A4F7AB243E239654B80DC1B12EEE9AA48D6F77AB9FA89D97518A8EC0EFF9E89180020548F09E2F55A7DEE,1/28/2016 16:19,1/28/2016 16:20,ADV,NULL,Business English,Business English,TOEFL Preparation,TOEFL Preparation,AIEP_Winter_2016_2nd_Half_Elective_Preferences_Advanced
0x012E813C10DBE0AE385FA7308E8EF415E154C30656E9295D7C7465DD9FCD9312216A663DDB71D2AAB67D6E38511D075E50CA8F231FEB521E04CCCF7F4B8DFD872A,1/28/2016 16:06,1/28/2016 16:10,ADV,NULL,Public Speaking,English Through Movies,IELTS Preparation,American Idioms and Slang,AIEP_Winter_2016_2nd_Half_Elective_Preferences_Advanced
0x01A66D08E772873619AACF8239AF7B8F35CC15B74976F5CCD822910D32EAA1F15CF2A7DFEA4B4D84E36C21B212BA61C69C899C9C617A9B33CAA1030BBA2A69C197,1/28/2016 16:01,1/28/2016 16:03,ADV,NULL,English Through Movies,College Workshop,American Idioms and Slang,Current Events,AIEP_Winter_2016_2nd_Half_Elective_Preferences_Advanced
0x01818B00FBCD038CDDCE9FA6438FD3B9008D39D5284CF4AE6D27B4959247D528B2E805147D095B5E1F7A5CDDB36CEC6BA5C09BFE6D69C4C82A432B50DCD8EC8FDF,1/28/2016 15:37,1/28/2016 15:39,ADV,NULL,Active Listening and Speaking,Business English,Current Events,American Idioms and Slang,AIEP_Winter_2016_2nd_Half_Elective_Preferences_Advanced
0x016FF3712E59060D714D764C063FC66DC473A810116B304AE41DC89E285A33F0BE3B45D8E80395394C492C4F6AF25AFB6A6520E9050D70AD841F86C214E37743C5,1/28/2016 15:12,1/28/2016 15:22,ADV,NULL,English Through Movies,Public Speaking,American Pronunciation,Word Play (Academic Vocabulary Development),AIEP_Winter_2016_2nd_Half_Elective_Preferences_Advanced
0x01DAB9F9B3E966A1962FDBCC3A82C97042BC5347227E86A4D6A86B79D3AD913E1D32D702DCB8C0653BAC8E56CB6DECC5CFA45882656FEF853B8F9241F2969A30E1,1/28/2016 14:03,1/28/2016 14:15,ADV,NULL,Active Listening and Speaking,Public Speaking,Word Play (Academic Vocabulary Development),American Idioms and Slang,AIEP_Winter_2016_2nd_Half_Elective_Preferences_Advanced
0x01E865371985A1E101A2941D7ECA453086BABF947A274E31A70A089F2B176AE07229EABE152CE0E984AE83B481FB056F45737EC2CE0A26E4F3852DEEBC047C8C18,1/28/2016 14:00,2/1/2016 12:15,ADV,NULL,Business English,College Workshop,American Pronunciation,Community Service,AIEP_Winter_2016_2nd_Half_Elective_Preferences_Advanced
0x0121538D5DD421BA4D5FC1B32283E0556AA0A7ADAE2DB1AAB35F64F6E237A1E4F22BDB0D3DBD23F3509B614BCFC9ECC1BB32C4BE32AE13809DA9A947FB9F1A2CB3,1/28/2016 14:00,1/28/2016 14:02,ADV,NULL,English Through Movies,Active Listening and Speaking,American Idioms and Slang,Current Events,AIEP_Winter_2016_2nd_Half_Elective_Preferences_Advanced
0x018B3D568F03C762B591C46DD6E83787D6A8A325A09E3AEB4B492CC3CDC858B695FCE5DFFCC48556AF06FBBDB06A7FD4036266C1AA5A12BA3A040229CF1E465489,11/28/2016 20:22,11/28/2016 20:27,"YES, I have submitted my application to UNEX 614 and paid for the next Academic Program.",NULL,College Workshop,Grammar In Use,TOEFL Preparation,Word Play (Academic Vocabulary Development),AIEP_Winter_2017_1st_Half_Elective_Preferences_Advanced
0x0100A9F38CF183CDB3639AC87506A6F6578F61600FE574D16A04650F05F83E61CD5FF9AE54D535C8C5E0E6BAF5100C11A723B833E3AC7E145FE3C8E153718F164C,11/27/2016 15:31,11/27/2016 15:36,"YES, I have submitted my application to UNEX 614 and paid for the next Academic Program.",NULL,English Through Movies,Grammar In Use,American Idioms and Slang,Word Play (Academic Vocabulary Development),AIEP_Winter_2017_1st_Half_Elective_Preferences_Advanced
0x01B16A71EC6B36FE3D1C0E5501EFF1E85474B17288678F5D3846E8A53865E55563884F0FA33CB753E1016D8AAF8419CE87ECB2260CC61E8BBDA3591BCAAE8287B6,11/24/2016 15:14,11/24/2016 15:14,"NO, I do not plan to study in the Academic Program next session.",NULL,NULL,NULL,NULL,NULL,AIEP_Winter_2017_1st_Half_Elective_Preferences_Advanced
0x0113DAEB746373C0BCCE382FADADAB1CA660E747B5B40BC59B2C476CF8D5E042A359F15E9A9E9F8E4EB528EF792908A328A75A3928904F2B1F26CB3075CF131D6D,11/23/2016 23:01,11/25/2016 14:50,"YES, I have submitted my application to UNEX 614 and paid for the next Academic Program.",NULL,Public Speaking,Active Listening and Speaking,Word Play (Academic Vocabulary Development),IELTS Preparation,AIEP_Winter_2017_1st_Half_Elective_Preferences_Advanced
0x0178A8A04FFD2C16397FD9C1E8336B23CBAD0CBBDFAE6BAA53D33188A2005F2398567B14D6D7B4ED33AF836A711B692DEAB5CAB941CC4E8EF5F912301F1263BE74,11/23/2016 17:00,11/23/2016 17:00,"YES, I have submitted my application to UNEX 614 and paid for the next Academic Program.",NULL,NULL,NULL,NULL,NULL,AIEP_Winter_2017_1st_Half_Elective_Preferences_Advanced
0x0129DC7B8EEA1AD397DAE6BD74EB5EEE591F99FB10C61150C22C8E020B7C3B554E675239E93803D2917BB3254EF2267F817F717C28E5ACC8CDD6592384C629042F,11/23/2016 15:04,11/23/2016 15:05,"NO, I do not plan to study in the Academic Program next session.",NULL,NULL,NULL,NULL,NULL,AIEP_Winter_2017_1st_Half_Elective_Preferences_Advanced
0x01606E3AD68F19C59C54E56CBB00AB758BED6F8D65C013EE0B1070F6BCD604433F8A260F2CFB4295E1E2BDCAA2BA17C2B90E43FD5A5B14B714E9DB1ED86D7ABF6E,11/23/2016 14:18,11/23/2016 14:32,"YES, I have submitted my application to UNEX 614 and paid for the next Academic Program.",NULL,Active Listening and Speaking,Public Speaking,Current Events,Word Play (Academic Vocabulary Development),AIEP_Winter_2017_1st_Half_Elective_Preferences_Advanced
0x01D4AD466E2430EC6A7900F248A41EB840DD7BAEA7FD8867B61A2489A73745ABB382973827062DFF4227E9A90E676FE42AF62FEF81A90D2F45A66C8CAF6C3621C7,11/23/2016 14:01,11/28/2016 17:40,"YES, I have submitted my application to UNEX 614 and paid for the next Academic Program.",NULL,English Through Movies,Business English,TOEFL Preparation,American Idioms and Slang,AIEP_Winter_2017_1st_Half_Elective_Preferences_Advanced
0x0165BCCE9A553481DDF8A57200C7A1E6DBE1D09E7D0437F780623AC6F0CAB41B9BC24FF7DFBF7A5C4E87DCD72E04066C40D5CC4506A7EECC56DFF1BD54ACC2D72D,11/23/2016 12:44,11/23/2016 12:45,"NO, I do not plan to study in the Academic Program next session.",NULL,NULL,NULL,NULL,NULL,AIEP_Winter_2017_1st_Half_Elective_Preferences_Advanced
0x01C73D1FDA0FB9B5469AF911A1D3812DAC0AE91B7E11F6610D27AE3A86F59ECDD5AC5DB3F83307D3F2CD0B68689292BFE041EA073B0215A0560EFF917FCC543787,11/23/2016 12:43,11/23/2016 12:43,"NO, I do not plan to study in the Academic Program next session.",NULL,NULL,NULL,NULL,NULL,AIEP_Winter_2017_1st_Half_Elective_Preferences_Advanced
0x017A32FC204988E3E922B846C554F529AF584D5340BDED97B28C91F985E55FD06DC550A9FBB1586F0BE4706A035F52C358FA50B2C2D6FD9DAB946EC5BCD097A1A2,11/23/2016 12:02,11/23/2016 12:02,"NO, I do not plan to study in the Academic Program next session.",NULL,NULL,NULL,NULL,NULL,AIEP_Winter_2017_1st_Half_Elective_Preferences_Advanced
0x0103E7D7FC389C1E614EB0AB80D03D212F9DD17E3C961400E32097AE1898B16E82BDB2703E24782674CA087E62559F80B375568633053EA9DE80FC0550754E1430,11/23/2016 1:14,11/23/2016 1:16,"YES, I have submitted my application to UNEX 614 and paid for the next Academic Program.",NULL,Public Speaking,Grammar In Use,American Pronunciation,Current Events,AIEP_Winter_2017_1st_Half_Elective_Preferences_Advanced
0x013EE58E9CAC52EB892CFCCA93C73E989F96A3E4DD475DE3A098FBE9505195954AAD0624DEFA9CECCAF07BD659D7FBE2E3902B18699982A892D7074859335922C1,11/22/2016 17:37,11/22/2016 17:39,"YES, I have submitted my application to UNEX 614 and paid for the next Academic Program.",NULL,Public Speaking,Active Listening and Speaking,IELTS Preparation,TOEFL Preparation,AIEP_Winter_2017_1st_Half_Elective_Preferences_Advanced
0x0151A861AEDE8AB4C0AB250A347983245CDA4A11EE1AEE6C8A7C3BB6DBC7C722331603D4DD8D45DB14F54EBD48C99F0A06D517E342A70BC98035CDB4C0854870C4,11/22/2016 15:51,11/22/2016 15:52,"NO, I do not plan to study in the Academic Program next session.",NULL,NULL,NULL,NULL,NULL,AIEP_Winter_2017_1st_Half_Elective_Preferences_Advanced
0x016A4E9B69012F5D4B263694C6030EA7833A9BFC2FEF43E45168FC8FFB689E3FEBEECF2425D9E8F7BDB50945E9AE6D4A46524F4E6182BCBDD9EFF63EFC7262BFE7,11/22/2016 15:07,11/22/2016 15:07,"NO, I do not plan to study in the Academic Program next session.",NULL,NULL,NULL,NULL,NULL,AIEP_Winter_2017_1st_Half_Elective_Preferences_Advanced
0x017BC18EDF63DFA20CC274AF5BF1233994B243C4341C21773F3A8C2BA189751BE914A1FF5A118A55217BB1954102FC3119ACA07DF7D39C15898B1FFBEE64CDDCBF,11/22/2016 14:10,11/22/2016 15:25,"YES, I have submitted my application to UNEX 614 and paid for the next Academic Program.",NULL,Public Speaking,Grammar In Use,Current Events,Word Play (Academic Vocabulary Development),AIEP_Winter_2017_1st_Half_Elective_Preferences_Advanced
0x013C74BDB6A23214839BBAFE7E2871B69CA2DD423635499473BE542B1A67034F67134475919E3BF590A2F0797B33D5BA830A459FE376E96A92B434FA3B3D1F533B,11/18/2016 10:10,11/18/2016 10:17,"YES, I have submitted my application to UNEX 614 and paid for the next Academic Program.",NULL,English Through Movies,Grammar In Use,Word Play (Academic Vocabulary Development),IELTS Preparation,AIEP_Winter_2017_1st_Half_Elective_Preferences_Advanced
0x017796D260001174C84E5D60AA7D1EBA2A1BAB42C3D0B0714E230590EA5DA2E4A743DF5D70EE654FBFB1D2142B88F07A2FC6965D2281BBDCE851A6BB17F19CE876,11/18/2016 10:04,11/18/2016 10:05,"YES, I have submitted my application to UNEX 614 and paid for the next Academic Program.",NULL,NULL,NULL,NULL,NULL,AIEP_Winter_2017_1st_Half_Elective_Preferences_Advanced
0x019097A1A39AC7323FBACA0CD994F31BB4A12EC3123A5605839677890CEEA10627C82D98C7FCF3CEE2B8F5F5279ECE1E11CE437BD04723D38601B396D4FE06ED1C,11/18/2016 9:54,11/21/2016 16:35,"YES, I have submitted my application to UNEX 614 and paid for the next Academic Program.",NULL,College Workshop,Grammar In Use,IELTS Preparation,American Idioms and Slang,AIEP_Winter_2017_1st_Half_Elective_Preferences_Advanced
0x01FAE5CAC5C3B34C72A3DFE4E8344FB111919861D3F356A3496FE12E835ECB72E4C1819695B1CA68108425A889DF6C53F645258DE5E5BAA992A56C60A4A0757F53,11/18/2016 9:22,11/23/2016 15:10,"YES, I have submitted my application to UNEX 614 and paid for the next Academic Program.",NULL,College Workshop,Public Speaking,TOEFL Preparation,American Pronunciation,AIEP_Winter_2017_1st_Half_Elective_Preferences_Advanced
0x01E4F17DFB304677BDE3B3170CFD101A60DE4523169109121A48E5856B400D3E238F4D64C4336204E52B04F4AFEC1FF387656ACC03DAE59382BEDCEA2FE0BAB105,11/18/2016 0:54,11/18/2016 1:04,"YES, I have submitted my application to UNEX 614 and paid for the next Academic Program.",NULL,Active Listening and Speaking,English Through Movies,Word Play (Academic Vocabulary Development),American Idioms and Slang,AIEP_Winter_2017_1st_Half_Elective_Preferences_Advanced
0x01360E0C1323330420155639020F24AC1F7A7FF72258912F35020F9B2534DBD2E8B85BB67269E6E1CD33DB38619A635B027C6E2181801E5840DA29C0AC66E44FBE,11/17/2016 21:47,11/17/2016 21:47,"NO, I do not plan to study in the Academic Program next session.",NULL,NULL,NULL,NULL,NULL,AIEP_Winter_2017_1st_Half_Elective_Preferences_Advanced
0x01414FF54DA947BD0C780C6E5F6CA087D61D83C454A35B83B1D9DF960125FDE4021C6B60B5EA46F662B551A4C6DD4FA8B982569D84175AA908E147BA8F03D00A44,11/17/2016 18:13,11/17/2016 21:30,"YES, I have submitted my application to UNEX 614 and paid for the next Academic Program.",NULL,Public Speaking,Active Listening and Speaking,TOEFL Preparation,TOEFL Preparation,AIEP_Winter_2017_1st_Half_Elective_Preferences_Advanced
