ID_encrypt,Start_Date,End_Date,IP_Address,What_kind_of_electives_do_you_have_,My_current_Monday_Wednesday_elective_is_,My_general_evaluation_of_this_teacher_is_1_,My_general_evaluation_of_this_course_is_1_,This_teacher_is_organized_and_prepared_1_,This_teacher_gives_interesting_activities_1_,This_teacher_explains_things_clearly_1_,This_teacher_answers_questions_well_1_,This_teacher_gives_students_chances_to_participate_in_class_1_,How_satisfied_were_you_with_the_textbooks_used_in_this_course_1_,How_satisfied_were_you_with_the_handouts_and_other_materials_used_in_this_course_1_,What_do_you_like_about_this_teacher_class_1_,What_changes_would_make_this_class_better_1_,My_current_Tuesday_Thursday_elective_is_1_,My_general_evaluation_of_this_teacher_is_2_,My_general_evaluation_of_this_course_is_2_,This_teacher_is_organized_and_prepared_2_,This_teacher_gives_interesting_activities_2_,This_teacher_explains_things_clearly_2_,This_teacher_answers_questions_well_2_,This_teacher_gives_students_chances_to_participate_in_class_2_,How_satisfied_were_you_with_the_textbooks_used_in_this_course_2_,How_satisfied_were_you_with_the_handouts_and_other_materials_used_in_this_course_2_,What_do_you_like_about_this_teacher_class_2_,What_changes_would_make_this_class_better_2_,Quarter
0x015FC019454FACA7E6002F5C6AEBB6CCC84188144DF20E38FFA4BD87EE6FE3716F53D8DE4097801973F1515E07D6E52DE96D7740DB6E53DCCEEA6718EA7C64C4DE,7/18/2016 22:52,7/18/2016 22:56,172.56.17.38,I have a Tuesday/Thursday elective ONLY. My Monday/Wednesday class is a Level 103 or 104 LSP class.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,American Slang and Idioms(with Gene Kavenoki),A - Very good,A - Very good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,Very satisfied,Very satisfied,NULL,NULL,AIEP_Summer_2016_A_Elective_Evaluations_First_5_Weeks
0x017D5FD38B7798782C8E4E70D05621C47568BB71B3461F986A56979ED5BC912F29F6388EF22FF9BEA26851D9F9E8F6091F1738244D71039DAE6B35426E748BC635,7/18/2016 22:07,7/18/2016 22:09,172.91.64.188,I have a Monday/Wednesday elective AND a Tuesday/Thursday elective.,Business English (with Gene Kavenoki),A - Very good,C - Good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I somewhat agree,Somewhat dissatisfied,Somewhat satisfied,NULL,NULL,American Slang and Idioms(with Gene Kavenoki),A - Very good,A - Very good,I strongly agree,I strongly agree,I strongly agree,I somewhat agree,I strongly agree,Somewhat dissatisfied,Somewhat satisfied,NULL,NULL,AIEP_Summer_2016_A_Elective_Evaluations_First_5_Weeks
0x01DFD1B17B403EA02EBEF750A9A38B0902F2C99732028FBCAA0B08513A50859DD2011E3F26591143E615DECCEF9BF5EF4171B76D03172DEEC9E121E274ABBD6273,7/18/2016 20:22,7/18/2016 20:23,173.197.219.157,I have the same class everyday,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,AIEP_Summer_2016_A_Elective_Evaluations_First_5_Weeks
0x01E81E6ECCAA6D9E9EE426D1B1B313330A281FC7B7A6BC723A970E737B6A7650BD31259F5AFD5E0425AA6185CFCEE598F41CB53C8BD50626500E7982F51FF5C95F,7/18/2016 19:13,7/18/2016 19:14,64.136.138.59,I have the same class everyday,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,AIEP_Summer_2016_A_Elective_Evaluations_First_5_Weeks
0x017A5C2E56B7A6DE0F08DA75442D2AF557C28462E225D1F78788070620F96FFF05892BDC2377A34BAABE98A03EB331B5A01031D0A66CB28DB13E39C97975F5072F,7/18/2016 19:05,7/18/2016 19:06,104.175.195.254,I have the same class everyday,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,AIEP_Summer_2016_A_Elective_Evaluations_First_5_Weeks
0x014CE99B1E7BA50ED4E6399B8E0AE3AB54B0E4E4A88CD1D98E1E971D081BACB6779467E999FEC0B88C3723EC16B672F424D7A7F9E3E7F4A9FF518495436B39C3A0,7/18/2016 18:57,7/18/2016 18:57,172.56.16.136,I have the same class everyday,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,AIEP_Summer_2016_A_Elective_Evaluations_First_5_Weeks
0x01C0A966E797EC99D3610A5C889AB6153D2C37793358E4684E437CA2E42763D5D5B5F67913F84BC7F504EF4CC497DC856992583CCC9717A2D893E575308BD2B1C6,7/18/2016 18:36,7/18/2016 18:37,128.97.122.44,I have a Tuesday/Thursday elective ONLY. My Monday/Wednesday class is a Level 103 or 104 LSP class.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,American Slang and Idioms(with Gene Kavenoki),A - Very good,A - Very good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,Very satisfied,Very satisfied,NULL,NULL,AIEP_Summer_2016_A_Elective_Evaluations_First_5_Weeks
0x01FE5C2FBFCB0D8C9763EFF4DE0276E4E6370E5FBE8393F8504DE667799D706676AC36DD524EC2C73CF930BF4DBA75D73212E0DFE643323EE32F69127699FE6D6B,7/18/2016 18:20,7/18/2016 18:21,107.77.229.186,I have a Monday/Wednesday elective AND a Tuesday/Thursday elective.,Active Listening and Speaking(with Leigh Hall),A - Very good,B - Somewhat good,I somewhat agree,I somewhat agree,I strongly agree,I strongly agree,I strongly agree,Somewhat satisfied,Somewhat satisfied,NULL,NULL,105 TOEFL (with Leigh Hall),A - Very good,B - Somewhat good,I strongly agree,I somewhat agree,I strongly agree,I strongly agree,I strongly agree,Somewhat satisfied,Somewhat satisfied,NULL,NULL,AIEP_Summer_2016_A_Elective_Evaluations_First_5_Weeks
0x0167A5948F539D241DA664F766F5122B145F6EC7422FCAACD713134612F1BFB4F92BE6183A43CD6AF585DEA4AC19E0021E53D2E2D222024021E1C4227CC8652311,7/18/2016 18:18,7/18/2016 18:21,172.113.238.25,I have a Monday/Wednesday elective AND a Tuesday/Thursday elective.,Public Speaking (with Kyle Duncan),A - Very good,A - Very good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,N/A (We did not use a text book in this class),Very satisfied,NULL,NULL,Academic Vocabulary (with Joan Stein),A - Very good,A - Very good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,N/A (We did not use a text book in this class),Very satisfied,NULL,NULL,AIEP_Summer_2016_A_Elective_Evaluations_First_5_Weeks
0x0166060500385008004C245917D5628753D6AA1B163FDB960B588AC88247ECA56760667D53EBEDE278EDDD359AFBFA0EDCA966B1F6724F687B62B189E40CF42CB2,7/18/2016 18:00,7/18/2016 18:01,172.91.77.189,I have the same class everyday,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,AIEP_Summer_2016_A_Elective_Evaluations_First_5_Weeks
0x01F08F97C688C03FC75FF27D6807824D343A7583ACBDCAB393EF50E4C106AAA20151B6F23C1DB51BD86268056EFB48D9198F9C98D220063830B1AA17BDE0234854,5/11/2015 17:46,5/11/2015 17:48,23.241.147.32,I have a Monday/Wednesday elective AND a Tuesday/Thursday elective.,105 MAD ABOUT MOVIES ELECTIVE 1 (Tom Wilde),A - Very good,A - Very good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,Very satisfied,Very satisfied,Everything,Nothing,AMERICAN PRONUNCIATION (Shelley Reece),A - Very good,A - Very good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,Very satisfied,Very satisfied,Everything,Nothing,AIEP_Winter_2016_Elective_Evaluations_First_5_Weeks
0x0147B8494DF3B2BA30D4BE08AD24D2151E80FEE46837DC0CF798B5155C3B8D871881E5A0008A8D158FE565F8BE5421AA2EA0CBAC693402F41DADB8213E68750971,5/10/2015 22:27,5/10/2015 22:34,71.189.109.195,I have a Monday/Wednesday elective AND a Tuesday/Thursday elective.,105 BUSINESS ENGLISH ELECTIVE 2 (Shari Saidiner),B - Somewhat good,B - Somewhat good,I somewhat agree,I somewhat agree,I strongly agree,I strongly agree,I strongly agree,Somewhat satisfied,Somewhat satisfied,Interaction,Give me more professional opinion,DRAMA (Kyle Duncan),A - Very good,A - Very good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,Very satisfied,Very satisfied,Expand my vacabulary,more vivid and more example,AIEP_Winter_2016_Elective_Evaluations_First_5_Weeks
0x016D6FE493BA1319C9F52BB303896541481136C1442FCDCB37F708E6236E10A0FCD10E102CB0DC95AD3E59D92E936A65945F190884DA152A8C9D74D369E0E211E4,5/10/2015 16:59,5/10/2015 17:05,166.170.48.241,I have a Monday/Wednesday elective AND a Tuesday/Thursday elective.,105 MAD ABOUT MOVIES ELECTIVE 1 (Tom Wilde),A - Very good,A - Very good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,Very satisfied,Very satisfied,He is a very nice teacher who gives everyone chances to speak in class.,NULL,105 IBT-TOEFL PREPARATION ELECTIVE (Leigh Hall),A - Very good,A - Very good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,Very satisfied,Very satisfied,NULL,NULL,AIEP_Winter_2016_Elective_Evaluations_First_5_Weeks
0x0177C2022DD8F4EB4E2516EE0342171B3FA175127CAEE4349FB2B2E6DCEB309B338CDBD606A85BC7D278831FA50FE5025FC65EF914EB47A6101BA1A26B2A56150B,5/9/2015 21:22,5/9/2015 21:23,45.48.111.164,I have a Tuesday/Thursday elective ONLY. My Monday/Wednesday class is a Level 103 or 104 LSP class.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,IELTS Exam Preparation Elective A.2 (Bobby Blundell),A - Very good,A - Very good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,Very satisfied,Very satisfied,NULL,NULL,AIEP_Winter_2016_Elective_Evaluations_First_5_Weeks
0x01B7F31BB5BFBC8AE12912864EEFD152FC33A411677017778EAF09B4E69A03C34C235A42F9FD61C3CFBB24F802AE5A3797777D5B3F680D2066F1E9C372B8A74435,5/9/2015 18:57,5/9/2015 18:58,71.107.253.144,I have a Monday/Wednesday elective AND a Tuesday/Thursday elective.,COLLEGE WORKSHOP ELECTIVE (Scott Polisky),A - Very good,A - Very good,I strongly agree,I somewhat agree,I strongly agree,I strongly agree,I strongly agree,N/A (We did not use a text book in this class),Somewhat satisfied,NULL,NULL,105 IBT-TOEFL PREPARATION ELECTIVE (Leigh Hall),A - Very good,A - Very good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,Somewhat satisfied,Very satisfied,NULL,NULL,AIEP_Winter_2016_Elective_Evaluations_First_5_Weeks
0x01F604F914F64C1B96141CB1F1372F7372D5E007342D40444D7FB6D26A2379687C8C33472264AF7A215BD9083649B3B4E4EF947604776836B48B35E7C5CD86EFB8,5/9/2015 15:43,5/9/2015 15:46,208.54.39.132,I have a Monday/Wednesday elective AND a Tuesday/Thursday elective.,105 MAD ABOUT MOVIES ELECTIVE 1 (Tom Wilde),A - Very good,A - Very good,I strongly agree,I somewhat agree,I strongly agree,I somewhat agree,I strongly agree,Very satisfied,Very satisfied,NULL,NULL,AMERICAN PRONUNCIATION (Shelley Reece),A - Very good,A - Very good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,Very satisfied,Very satisfied,NULL,NULL,AIEP_Winter_2016_Elective_Evaluations_First_5_Weeks
0x01E0E225BDE4EB6AD07EED32CA224BBA59B32B5AA741387DAC0A8DC0F45E40E67120CE02F622368BA4BC335E2D9831B1AFFA64436D683E7C932D910D13C4106185,5/8/2015 19:35,5/8/2015 19:36,23.241.146.205,I have a Tuesday/Thursday elective ONLY. My Monday/Wednesday class is a Level 103 or 104 LSP class.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,105 ACCENT REDUCTION ELECTIVE (Shelley Reece),B - Somewhat good,A - Very good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,Somewhat satisfied,Somewhat satisfied,NULL,NULL,AIEP_Winter_2016_Elective_Evaluations_First_5_Weeks
0x010C01B30540A0341A3EB42AA4A45C223F78B74C1FCA44BE7E70D55EB84191D84C9EB4610CD37EA4E197B173B36EDCA4DCABF7C845A1DC018CA15D16E1F8021111,5/8/2015 17:56,5/8/2015 17:58,24.43.41.186,I have a Monday/Wednesday elective AND a Tuesday/Thursday elective.,MAD ABOUT MOVIES ELECTIVE 1 (David Chrisman),B - Somewhat good,B - Somewhat good,I somewhat agree,I somewhat agree,I strongly agree,I strongly agree,I somewhat agree,N/A (We did not use a text book in this class),Somewhat satisfied,NULL,NULL,105 STREET TALK ELECTIVE 1 (Gene Kavenoki),A - Very good,A - Very good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,Very satisfied,Very satisfied,NULL,NULL,AIEP_Winter_2016_Elective_Evaluations_First_5_Weeks
0x011C445A19E98F8A91471B3C7715ED06CA68667FF8C11EFA3D9950F860B46D8639FB80C4DC993F90764F65737770B60E194C01B58699CF12DA247988274307C335,5/8/2015 17:42,5/8/2015 17:43,172.248.41.138,I have a Tuesday/Thursday elective ONLY. My Monday/Wednesday class is a Level 103 or 104 LSP class.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,CURRENT EVENTS 1 (Tom Wilde),A - Very good,A - Very good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,Very satisfied,Very satisfied,NULL,NULL,AIEP_Winter_2016_Elective_Evaluations_First_5_Weeks
0x01D329F4ADED7E3D43C6278721A34D00C1136421EDF864D8E8E6DD1D19119140B426AECE5B8A12B5BC962DB9BCD1EBC3E4F49A8D3D77236D0531BAAAA20707879D,5/8/2015 17:06,5/8/2015 17:09,104.173.227.154,I have a Monday/Wednesday elective AND a Tuesday/Thursday elective.,BUSINESS ENGLISH ELECTIVE 1 (Gene Kavenoki),D - Very bad,D - Very bad,I strongly disagree,I strongly disagree,I strongly disagree,I strongly disagree,I strongly disagree,Very dissatisfied,Somewhat dissatisfied,NULL,NULL,CURRENT EVENTS 1 (Tom Wilde),B - Somewhat good,B - Somewhat good,I somewhat agree,I somewhat agree,I somewhat agree,I somewhat agree,I somewhat agree,Somewhat satisfied,Somewhat satisfied,NULL,NULL,AIEP_Winter_2016_Elective_Evaluations_First_5_Weeks
0x014CD1365B8EFE3ED0D37D01FA1D91F137ACCD949EEE87568217D36532CD8D865C2191713039DDF8B55324F3C312EBC2C6C3BD7F03324A16F1A59A744B5F8E8B12,5/8/2015 16:42,5/8/2015 16:44,70.211.150.179,I have a Tuesday/Thursday elective ONLY. My Monday/Wednesday class is a Level 103 or 104 LSP class.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,105 ACCENT REDUCTION ELECTIVE (Shelley Reece),A - Very good,A - Very good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,Somewhat satisfied,Very satisfied,NULL,NULL,AIEP_Winter_2016_Elective_Evaluations_First_5_Weeks
0x01D098ADEC0E8D32982BFF082A0CF09D8BB2985EEDB4923AA745F496EE3C4F2B145C30415A726382436B5EB3A48B52EC334228FA73F46B7BA7FB7F58DAE8F9A8C6,5/8/2015 15:57,5/8/2015 15:59,23.241.145.208,I have a Monday/Wednesday elective AND a Tuesday/Thursday elective.,BUSINESS ENGLISH ELECTIVE 1 (Gene Kavenoki),A - Very good,A - Very good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,Very satisfied,Very satisfied,NULL,NULL,AMERICAN IDIOMS AND SLANG 1 (Gene Kavenoki),A - Very good,A - Very good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,Very satisfied,Very satisfied,NULL,NULL,AIEP_Winter_2016_Elective_Evaluations_First_5_Weeks
0x01E15FF243F9F0E8A204C2704CE524C2F51105D2A4DAAA5F6B08133DBDFCBDC2C8267A2CB3361E82900BCA28BFAA59D9028A4EAB2B3E509099B82C3957D8C8F1A0,5/8/2015 15:35,5/8/2015 15:36,169.232.212.169,I have a Monday/Wednesday elective AND a Tuesday/Thursday elective.,COLLEGE WORKSHOP ELECTIVE (Scott Polisky),A - Very good,A - Very good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,Very satisfied,Very satisfied,NULL,NULL,105 IBT-TOEFL PREPARATION ELECTIVE (Leigh Hall),A - Very good,A - Very good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,Very satisfied,Very satisfied,NULL,NULL,AIEP_Winter_2016_Elective_Evaluations_First_5_Weeks
0x01A7F4BC9811830CE548F33FB6E7A89086AC4A3C0A82610A99767A016C142CCBCE50F15F782DD1EE0291A0B155526F1F2BF33FEF77740434D39DCD017C3039E0F6,5/7/2015 0:31,5/7/2015 0:34,166.216.162.180,I have a Tuesday/Thursday elective ONLY. My Monday/Wednesday class is a Level 103 or 104 LSP class.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,IELTS Exam Preparation Elective A.1 (Darren Butts),A - Very good,A - Very good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,Very satisfied,Very satisfied,NULL,NULL,AIEP_Winter_2016_Elective_Evaluations_First_5_Weeks
0x012D6F0AA8498AC9A689D905851EED179C3FF6D2338EF5FFC23EF230EF5B8AD0743EBFEC08B2BFB8BDCE0D445397DD6B89FBAB44AE8AB6E42EA200A4DDCFCD4D28,5/5/2015 20:49,5/5/2015 20:51,23.240.188.127,I have a Monday/Wednesday elective AND a Tuesday/Thursday elective.,105 MAD ABOUT MOVIES ELECTIVE 1 (Tom Wilde),A - Very good,A - Very good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,Very satisfied,Very satisfied,Tom is super good!,none,105 STREET TALK ELECTIVE 1 (Gene Kavenoki),A - Very good,A - Very good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,Very satisfied,Very satisfied,Gene is helpful,none,AIEP_Winter_2016_Elective_Evaluations_First_5_Weeks
0x011377404A508C3A72455FA467E6AEB1F25E8403DCB936DA955B829CD54C9A1D53CD2DA00495C2363373CDA5811C83F5620A63F35514F2A3D2130D493F4CEC2520,5/5/2015 14:42,5/5/2015 14:45,128.97.109.70,I have a Tuesday/Thursday elective ONLY. My Monday/Wednesday class is a Level 103 or 104 LSP class.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,IELTS Exam Preparation Elective A.1 (Darren Butts),C - Somewhat bad,C - Somewhat bad,I somewhat disagree,I somewhat disagree,I somewhat disagree,I somewhat disagree,I somewhat disagree,Somewhat dissatisfied,Somewhat dissatisfied,NULL,NULL,AIEP_Winter_2016_Elective_Evaluations_First_5_Weeks
0x01B6C6F71E99307762AD5BDCE15C02426558D2E0615EDA22F452A1760086D59E94732EC30E618941E8735C486A809A9ACF3EB26674DBCFD5C7B48183399908AE56,5/5/2015 14:00,5/5/2015 14:03,169.232.212.168,I have a Monday/Wednesday elective AND a Tuesday/Thursday elective.,BUSINESS ENGLISH ELECTIVE 1 (Gene Kavenoki),A - Very good,A - Very good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,Very satisfied,Very satisfied,I am satisfied that he knows a lot of Business wise and stories.,NULL,Academic Vocabulary (Joan Stein),A - Very good,A - Very good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,Very satisfied,Very satisfied,NULL,NULL,AIEP_Winter_2016_Elective_Evaluations_First_5_Weeks
0x011A30C15CF8E60FC28CFBB03E1E770761668561E1B6BB88C4CDD8519C578E21800178F2A35EA8DF48F7AF778D9463F6F4F26E3C3A2503D674F3E7615D0DE373C0,5/5/2015 12:58,5/9/2015 11:11,169.232.212.165,I have a Monday/Wednesday elective AND a Tuesday/Thursday elective.,MAD ABOUT MOVIES ELECTIVE 1 (David Chrisman),A - Very good,B - Somewhat good,I somewhat agree,I strongly agree,I strongly agree,I somewhat agree,I strongly agree,Somewhat satisfied,Somewhat satisfied,NULL,NULL,Academic Vocabulary (Joan Stein),A - Very good,A - Very good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,N/A (We did not use a text book in this class),Very satisfied,He always answer my question kindly.,NULL,AIEP_Winter_2016_Elective_Evaluations_First_5_Weeks
0x0195B1495053D0B92043F2BBE79A7B3383C1C8C5D5C9DF69760975BC3B0EF605A007BF6A8DF5F5524F0685A48F98A15CA711FFBE4F65F146491DD30E2EEE3CB577,5/5/2015 12:04,5/5/2015 12:06,169.232.212.169,I have a Monday/Wednesday elective AND a Tuesday/Thursday elective.,BUSINESS ENGLISH ELECTIVE 1 (Gene Kavenoki),A - Very good,A - Very good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,Very satisfied,Very satisfied,Amazing class. Amazing teacher,NULL,AMERICAN IDIOMS AND SLANG 1 (Gene Kavenoki),A - Very good,A - Very good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,Very satisfied,Very satisfied,Amazing,NULL,AIEP_Winter_2016_Elective_Evaluations_First_5_Weeks
0x01A5000230218C395F1A174D5066F6636A209796EE5E89D6B278A335B4DB208C69096C43F913D7938B7D277FDA6B15545181185C23C46DBFB379B65DBF14BE225B,5/4/2015 19:34,5/4/2015 21:03,172.56.17.221,I have a Monday/Wednesday elective AND a Tuesday/Thursday elective.,MAD ABOUT MOVIES ELECTIVE 1 (David Chrisman),A - Very good,A - Very good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,N/A (We did not use a text book in this class),Very satisfied,NULL,NULL,AMERICAN IDIOMS AND SLANG 1 (Gene Kavenoki),A - Very good,A - Very good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,Very satisfied,Very satisfied,NULL,NULL,AIEP_Winter_2016_Elective_Evaluations_First_5_Weeks
0x01452CE39759A25CF8439386D3DEF518F7182E7D0783B73740379541ACAE86987A2A4E4D45D8EE4DFB94BCBE919F2EEF1D1EB14396305CE528CEB665067314B23A,5/4/2015 19:15,5/4/2015 19:18,99.59.235.12,I have a Tuesday/Thursday elective ONLY. My Monday/Wednesday class is a Level 103 or 104 LSP class.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,105 ACCENT REDUCTION ELECTIVE (Shelley Reece),A - Very good,A - Very good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,Very satisfied,Very satisfied,professional,i have no idea now.,AIEP_Winter_2016_Elective_Evaluations_First_5_Weeks
0x01070E52199115C69CBCCFF7CADBDE42DC2A413242B8341066E5FE6BA8A49B56C76B2013AE2C5207EB8580740C3A715148A00257B3E136CE159A13F4F82745ADC5,5/4/2015 18:52,5/4/2015 18:53,23.241.6.199,I have a Tuesday/Thursday elective ONLY. My Monday/Wednesday class is a Level 103 or 104 LSP class.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,AIEP_Winter_2016_Elective_Evaluations_First_5_Weeks
0x01C876A450E1E7D3775B640F339BC3887449DDCD202118F5F2A9206748CDBC9F284AF34001935C166483FAD0648B84242E9FC432E5442A6791D1C4F728A76E5138,5/4/2015 18:27,5/4/2015 18:29,24.171.131.211,I have a Tuesday/Thursday elective ONLY. My Monday/Wednesday class is a Level 103 or 104 LSP class.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Academic Vocabulary (Joan Stein),A - Very good,A - Very good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,Very satisfied,Very satisfied,NULL,NULL,AIEP_Winter_2016_Elective_Evaluations_First_5_Weeks
